"CUSEC","cod_provincia","nom_provincia","cod_comarca","nom_comarca","cod_municipi","nom_municipi"
"0809603009","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809603010","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604001","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604002","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604003","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604004","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604006","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604007","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604008","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604009","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604010","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809604011","08","Barcelona","41","Vallès Oriental","08096","Granollers"
"0809701001","08","Barcelona","41","Vallès Oriental","08097","Gualba"
"0809801001","08","Barcelona","07","Bages","08098","Sant Salvador de Guardiola"
"0809801002","08","Barcelona","07","Bages","08098","Sant Salvador de Guardiola"
"0809901001","08","Barcelona","14","Berguedà","08099","Guardiola de Berguedà"
"0810001001","08","Barcelona","24","Osona","08100","Gurb"
"0810001002","08","Barcelona","24","Osona","08100","Gurb"
"0810101001","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101002","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101003","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101004","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101005","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101006","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101007","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101008","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101009","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101010","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101011","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101012","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101013","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101014","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101015","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101016","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101017","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101018","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101019","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101020","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101021","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101022","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101023","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101024","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101025","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101026","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101027","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101028","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101029","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101030","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101031","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101032","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101033","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101034","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101035","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101036","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101037","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101038","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101039","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101040","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810101041","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102001","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102002","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102004","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102005","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102007","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102008","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102009","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102010","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102011","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102012","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102013","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102014","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102016","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102017","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102020","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102021","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102023","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102024","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102026","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102028","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102029","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102031","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102032","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102033","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102034","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102036","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102037","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102038","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102039","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102040","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102042","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102043","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102045","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102046","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102047","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102048","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810102049","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103001","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103002","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103003","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103004","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103005","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103006","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103007","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103008","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103009","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103010","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103011","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103012","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103013","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103014","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103015","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103016","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103017","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103018","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103019","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103020","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103021","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103022","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103023","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103024","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103025","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103026","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103027","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103028","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810103029","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104001","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104002","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104003","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104004","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104005","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104006","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104007","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104009","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104010","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104011","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104012","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104014","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104016","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104018","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104019","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104020","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104021","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104022","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104023","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104025","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104026","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104027","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104030","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104031","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104032","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104033","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104035","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104036","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104037","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104040","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810104041","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105001","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105002","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105003","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105004","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105005","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105006","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105007","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105008","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105010","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105011","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105013","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105014","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105017","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105018","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105020","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105021","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105023","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105024","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105025","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105026","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105028","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105029","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105030","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105031","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105032","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105033","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105034","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105035","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
"0810105037","08","Barcelona","13","Barcelonès","08101","Hospitalet de Llobregat, l'"
